reportedyear,crime,Neighbourhood,Lat,Long
2014,Auto Theft,Rouge (131),43.7804184,-79.1329193
2014,Auto Theft,Eringate-Centennial-West Deane (11),43.658596,-79.5863876
2014,Auto Theft,Humber Summit (21),43.7605896,-79.5660629
2014,Auto Theft,Weston (113),43.7077866,-79.5336304
2014,Auto Theft,West Humber-Clairville (1),43.6995544,-79.5858383
2014,Auto Theft,West Humber-Clairville (1),43.6879501,-79.5868225
2014,Auto Theft,Yorkdale-Glen Park (31),43.7089996,-79.4438095
2014,Auto Theft,West Humber-Clairville (1),43.7470741,-79.6062393
2014,Auto Theft,Humber Summit (21),43.7506523,-79.5490723
2014,Auto Theft,North St.James Town (74),43.6688728,-79.3744507
2014,Auto Theft,Pelmo Park-Humberlea (23),43.7095108,-79.5258789
2014,Auto Theft,Clanton Park (33),43.7339363,-79.450325
2014,Auto Theft,Weston (113),43.7006035,-79.5177917
2014,Auto Theft,Clanton Park (33),43.7424965,-79.4482803
2014,Auto Theft,Junction Area (90),43.6649742,-79.4602966
2014,Auto Theft,Mimico (includes Humber Bay Shores) (17),43.6081429,-79.5003662
2014,Auto Theft,Highland Creek (134),43.7945328,-79.1794434
2014,Auto Theft,Parkwoods-Donalda (45),43.7476845,-79.3292847
2014,Auto Theft,Islington-City Centre West (14),43.6201973,-79.5157776
2014,Auto Theft,Rustic (28),43.7049217,-79.5022736
2014,Auto Theft,Bathurst Manor (34),43.7628403,-79.4569244
2014,Auto Theft,Weston-Pellam Park (91),43.6703377,-79.4557953
2014,Auto Theft,Lawrence Park North (105),43.7316017,-79.4155579
2014,Auto Theft,Danforth (66),43.6841698,-79.3239746
2014,Auto Theft,Kennedy Park (124),43.7217751,-79.2563782
2014,Auto Theft,Scarborough Village (139),43.7406693,-79.2246857
2014,Auto Theft,Oakwood Village (107),43.686554,-79.4374161
2014,Auto Theft,West Humber-Clairville (1),43.7290611,-79.625824
2014,Auto Theft,Milliken (130),43.8218231,-79.2929153
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.756237,-79.5883484
2014,Auto Theft,Willowridge-Martingrove-Richview (7),43.67836,-79.5542603
2014,Auto Theft,Etobicoke West Mall (13),43.6393433,-79.5648193
2014,Auto Theft,Mimico (includes Humber Bay Shores) (17),43.6177559,-79.5153503
2014,Auto Theft,Mimico (includes Humber Bay Shores) (17),43.6177559,-79.5153503
2014,Auto Theft,West Humber-Clairville (1),43.6902161,-79.5770645
2014,Auto Theft,L'Amoreaux (117),43.8018112,-79.3296814
2014,Auto Theft,Malvern (132),43.8063927,-79.2086029
2014,Auto Theft,West Humber-Clairville (1),43.7311478,-79.6255722
2014,Auto Theft,Weston (113),43.7011375,-79.5175171
2014,Auto Theft,Black Creek (24),43.7659111,-79.5196915
2014,Auto Theft,Bendale (127),43.7736168,-79.2611313
2014,Auto Theft,Corso Italia-Davenport (92),43.6711006,-79.4511032
2014,Auto Theft,Malvern (132),43.8078041,-79.2155991
2014,Auto Theft,Humber Summit (21),43.751442,-79.5529861
2014,Auto Theft,York University Heights (27),43.7563591,-79.4892197
2014,Auto Theft,West Humber-Clairville (1),43.7439003,-79.6147308
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972
2014,Auto Theft,Clanton Park (33),43.7387733,-79.4438171
2014,Auto Theft,Scarborough Village (139),43.7433548,-79.2120667
2014,Auto Theft,Palmerston-Little Italy (80),43.6557159,-79.4114075
2014,Auto Theft,Palmerston-Little Italy (80),43.6552162,-79.4138794
2014,Auto Theft,Birchcliffe-Cliffside (122),43.6751442,-79.277504
2014,Auto Theft,Humber Heights-Westmount (8),43.6889915,-79.5142822
2014,Auto Theft,Dovercourt-Wallace Emerson-Junction (93),43.6625137,-79.4232712
2014,Auto Theft,Leaside-Bennington (56),43.7158585,-79.3630219
2014,Auto Theft,Brookhaven-Amesbury (30),43.7045593,-79.4771194
2014,Auto Theft,Yorkdale-Glen Park (31),43.7248802,-79.4482651
2014,Auto Theft,Trinity-Bellwoods (81),43.6509285,-79.4128113
2014,Auto Theft,Princess-Rosethorn (10),43.661087,-79.5463257
2014,Auto Theft,York University Heights (27),43.7572327,-79.4916916
2014,Auto Theft,Wexford/Maryvale (119),43.7530098,-79.3135376
2014,Auto Theft,North Riverdale (68),43.6725502,-79.3529434
2014,Auto Theft,Trinity-Bellwoods (81),43.6509285,-79.4128113
2014,Auto Theft,West Humber-Clairville (1),43.7289314,-79.6057281
2014,Auto Theft,East End-Danforth (62),43.6899681,-79.2937927
2014,Auto Theft,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2014,Auto Theft,Alderwood (20),43.6083603,-79.5368576
2014,Auto Theft,Islington-City Centre West (14),43.6209221,-79.526741
2014,Auto Theft,Victoria Village (43),43.727459,-79.3114166
2014,Auto Theft,Bedford Park-Nortown (39),43.7346687,-79.4298019
2014,Auto Theft,Waterfront Communities-The Island (77),43.6426506,-79.3776855
2014,Auto Theft,Kensington-Chinatown (78),43.6567268,-79.3963242
2014,Auto Theft,Waterfront Communities-The Island (77),43.6473236,-79.3928604
2014,Auto Theft,West Humber-Clairville (1),43.7439919,-79.5988693
2014,Auto Theft,Greenwood-Coxwell (65),43.680378,-79.3308105
2014,Auto Theft,Stonegate-Queensway (16),43.6298409,-79.4867325
2014,Auto Theft,St.Andrew-Windfields (40),43.7535248,-79.3682098
2014,Auto Theft,Clanton Park (33),43.7394295,-79.44487
2014,Auto Theft,Bathurst Manor (34),43.7779465,-79.4691238
2014,Auto Theft,Islington-City Centre West (14),43.6440735,-79.5587082
2014,Auto Theft,Islington-City Centre West (14),43.6440735,-79.5587082
2014,Auto Theft,Steeles (116),43.8156776,-79.3083344
2014,Auto Theft,Steeles (116),43.8156776,-79.3083344
2014,Auto Theft,Englemount-Lawrence (32),43.7242889,-79.4396591
2014,Auto Theft,North St.James Town (74),43.6679764,-79.3764877
2014,Auto Theft,Rosedale-Moore Park (98),43.683567,-79.3861465
2014,Auto Theft,West Humber-Clairville (1),43.6864471,-79.6006927
2014,Auto Theft,Weston (113),43.6979637,-79.5115356
2014,Auto Theft,Church-Yonge Corridor (75),43.6529808,-79.3766632
2014,Auto Theft,Black Creek (24),43.758976,-79.5181122
2014,Auto Theft,Black Creek (24),43.7590179,-79.5177765
2014,Auto Theft,York University Heights (27),43.7491035,-79.4909592
2014,Auto Theft,Bedford Park-Nortown (39),43.7346687,-79.4298019
2014,Auto Theft,Humber Summit (21),43.7506523,-79.5490723
2014,Auto Theft,Pleasant View (46),43.7888069,-79.3315887
2014,Auto Theft,West Humber-Clairville (1),43.7138481,-79.5811157
2014,Auto Theft,Waterfront Communities-The Island (77),43.644455,-79.4000931
2014,Auto Theft,Humber Heights-Westmount (8),43.699707,-79.5250778
2014,Auto Theft,Weston (113),43.7003441,-79.5053177
2014,Auto Theft,Kennedy Park (124),43.721962,-79.2635574
2014,Auto Theft,York University Heights (27),43.7643204,-79.476593
2014,Auto Theft,St.Andrew-Windfields (40),43.7462807,-79.4042206
2014,Auto Theft,Stonegate-Queensway (16),43.624733,-79.4985809
2014,Auto Theft,Rockcliffe-Smythe (111),43.6716728,-79.4937515
2014,Auto Theft,Agincourt South-Malvern West (128),43.776577,-79.2845459
2014,Auto Theft,Dovercourt-Wallace Emerson-Junction (93),43.6695404,-79.4395218
2014,Auto Theft,St.Andrew-Windfields (40),43.7564392,-79.3607712
2014,Auto Theft,West Humber-Clairville (1),43.6808167,-79.5928497
2014,Auto Theft,Weston (113),43.7059593,-79.5156937
2014,Auto Theft,Woburn (137),43.7819901,-79.2482529
2014,Auto Theft,Islington-City Centre West (14),43.6451988,-79.5211716
2014,Auto Theft,Humber Summit (21),43.7506523,-79.5490723
2014,Auto Theft,Humber Heights-Westmount (8),43.6859016,-79.5195694
2014,Auto Theft,Eringate-Centennial-West Deane (11),43.6639519,-79.56073
2014,Auto Theft,Mount Dennis (115),43.6865997,-79.4912186
2014,Auto Theft,Rouge (131),43.786499,-79.1304932
2014,Auto Theft,Humber Summit (21),43.7626228,-79.5644226
2014,Auto Theft,Oakridge (121),43.6969986,-79.2854004
2014,Auto Theft,Markland Wood (12),43.6292915,-79.5798264
2014,Auto Theft,West Humber-Clairville (1),43.689476,-79.6022415
2014,Auto Theft,Black Creek (24),43.7733154,-79.5317764
2014,Auto Theft,Humber Summit (21),43.7626762,-79.5401764
2014,Auto Theft,Waterfront Communities-The Island (77),43.6475868,-79.3915787
2014,Auto Theft,Stonegate-Queensway (16),43.6255836,-79.5060043
2014,Auto Theft,Westminster-Branson (35),43.7817497,-79.446579
2014,Auto Theft,High Park-Swansea (87),43.6416779,-79.4508057
2014,Auto Theft,Black Creek (24),43.7572365,-79.5177307
2014,Auto Theft,Kennedy Park (124),43.7277985,-79.2524719
2014,Auto Theft,Birchcliffe-Cliffside (122),43.7039719,-79.257782
2014,Auto Theft,Wexford/Maryvale (119),43.7269974,-79.2914658
2014,Auto Theft,Briar Hill-Belgravia (108),43.6943665,-79.4562302
2014,Auto Theft,Lawrence Park North (105),43.7339211,-79.4122314
2014,Auto Theft,Newtonbrook West (36),43.7791405,-79.4185104
2014,Auto Theft,Newtonbrook West (36),43.7791405,-79.4185104
2014,Auto Theft,Princess-Rosethorn (10),43.6701622,-79.5427933
2014,Auto Theft,Palmerston-Little Italy (80),43.6566315,-79.4209518
2014,Auto Theft,Palmerston-Little Italy (80),43.6566315,-79.4209518
2014,Auto Theft,York University Heights (27),43.7502518,-79.4633865
2014,Auto Theft,York University Heights (27),43.7563591,-79.4892197
2014,Auto Theft,Rouge (131),43.8254662,-79.2245865
2014,Auto Theft,Bayview Village (52),43.7672386,-79.3636627
2014,Auto Theft,Pleasant View (46),43.7785606,-79.3287048
2014,Auto Theft,Bayview Village (52),43.7672386,-79.3636627
2014,Auto Theft,Bendale (127),43.7465401,-79.2618027
2014,Auto Theft,Willowridge-Martingrove-Richview (7),43.6789398,-79.551712
2014,Auto Theft,West Humber-Clairville (1),43.6979752,-79.567337
2014,Auto Theft,Tam O'Shanter-Sullivan (118),43.7787323,-79.3079071
2014,Auto Theft,Bayview Village (52),43.7672386,-79.3636627
2014,Auto Theft,Church-Yonge Corridor (75),43.6474609,-79.3757629
2014,Auto Theft,Oakridge (121),43.6904411,-79.2866821
2014,Auto Theft,Bayview Woods-Steeles (49),43.8005371,-79.3721161
2014,Auto Theft,West Hill (136),43.7618523,-79.1846313
2014,Auto Theft,High Park-Swansea (87),43.6393433,-79.4513092
2014,Auto Theft,Victoria Village (43),43.73909,-79.3100662
2014,Auto Theft,Rouge (131),43.8189812,-79.2373886
2014,Auto Theft,Bayview Village (52),43.7672386,-79.3636627
2014,Auto Theft,Roncesvalles (86),43.6429634,-79.436264
2014,Auto Theft,Westminster-Branson (35),43.7821693,-79.4489136
2014,Auto Theft,Trinity-Bellwoods (81),43.6457024,-79.4114838
2014,Auto Theft,New Toronto (18),43.6032677,-79.5063095
2014,Auto Theft,Trinity-Bellwoods (81),43.6434937,-79.4224091
2014,Auto Theft,Glenfield-Jane Heights (25),43.7393913,-79.5132217
2014,Auto Theft,Islington-City Centre West (14),43.643158,-79.5328445
2014,Auto Theft,Humber Summit (21),43.7598152,-79.5495529
2014,Auto Theft,Rustic (28),43.7092476,-79.5055695
2014,Auto Theft,Brookhaven-Amesbury (30),43.6993141,-79.4759445
2014,Auto Theft,Eringate-Centennial-West Deane (11),43.6589203,-79.5873947
2014,Auto Theft,Yorkdale-Glen Park (31),43.7248802,-79.4482651
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7429199,-79.5897064
2014,Auto Theft,Victoria Village (43),43.7260284,-79.3135223
2014,Auto Theft,Annex (95),43.6702538,-79.4197388
2014,Auto Theft,Rexdale-Kipling (4),43.7122879,-79.5641861
2014,Auto Theft,West Humber-Clairville (1),43.7474403,-79.6349335
2014,Auto Theft,Weston-Pellam Park (91),43.668396,-79.4598618
2014,Auto Theft,Stonegate-Queensway (16),43.6464195,-79.5072784
2014,Auto Theft,Bayview Village (52),43.7672386,-79.3636627
2014,Auto Theft,Junction Area (90),43.6689949,-79.4835663
2014,Auto Theft,Dorset Park (126),43.7599525,-79.2758408
2014,Auto Theft,Junction Area (90),43.6689949,-79.4835663
2014,Auto Theft,Rustic (28),43.715744,-79.5047607
2014,Auto Theft,Morningside (135),43.7826042,-79.2049789
2014,Auto Theft,Morningside (135),43.7889671,-79.2195053
2014,Auto Theft,Wexford/Maryvale (119),43.7325554,-79.3058929
2014,Auto Theft,Wexford/Maryvale (119),43.7325554,-79.3058929
2014,Auto Theft,Newtonbrook East (50),43.7870712,-79.4173508
2014,Auto Theft,Agincourt South-Malvern West (128),43.7896233,-79.2588348
2014,Auto Theft,Little Portugal (84),43.6475601,-79.4273529
2014,Auto Theft,Corso Italia-Davenport (92),43.6715584,-79.4483032
2014,Auto Theft,O'Connor-Parkview (54),43.7022209,-79.297287
2014,Auto Theft,West Humber-Clairville (1),43.7061501,-79.5640793
2014,Auto Theft,Agincourt South-Malvern West (128),43.7917442,-79.2489777
2014,Auto Theft,Church-Yonge Corridor (75),43.665844,-79.3849564
2014,Auto Theft,Islington-City Centre West (14),43.6525955,-79.5535812
2014,Auto Theft,Victoria Village (43),43.7218399,-79.310318
2014,Auto Theft,Annex (95),43.6698074,-79.4156418
2014,Auto Theft,York University Heights (27),43.7604256,-79.4873352
2014,Auto Theft,Bedford Park-Nortown (39),43.7363281,-79.4222565
2014,Auto Theft,Bedford Park-Nortown (39),43.7363281,-79.4222565
2014,Auto Theft,Downsview-Roding-CFB (26),43.7190781,-79.5081558
2014,Auto Theft,L'Amoreaux (117),43.7974892,-79.3123169
2014,Auto Theft,York University Heights (27),43.7502518,-79.4633865
2014,Auto Theft,York University Heights (27),43.7591934,-79.4849091
2014,Auto Theft,Newtonbrook East (50),43.7816391,-79.4160004
2014,Auto Theft,York University Heights (27),43.7502518,-79.4633865
2014,Auto Theft,Yorkdale-Glen Park (31),43.7248802,-79.4482651
2014,Auto Theft,Willowridge-Martingrove-Richview (7),43.677784,-79.574295
2014,Auto Theft,West Humber-Clairville (1),43.6983452,-79.5800934
2014,Auto Theft,Newtonbrook East (50),43.7816391,-79.4160004
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7584648,-79.5893555
2014,Auto Theft,York University Heights (27),43.7590561,-79.4919739
2014,Auto Theft,Stonegate-Queensway (16),43.6356697,-79.5127716
2014,Auto Theft,Don Valley Village (47),43.7758369,-79.3437195
2014,Auto Theft,Rockcliffe-Smythe (111),43.6753769,-79.5058289
2014,Auto Theft,High Park North (88),43.6560402,-79.4538193
2014,Auto Theft,Dorset Park (126),43.7658043,-79.2810745
2014,Auto Theft,Roncesvalles (86),43.6429634,-79.436264
2014,Auto Theft,Playter Estates-Danforth (67),43.6784172,-79.3584213
2014,Auto Theft,Yorkdale-Glen Park (31),43.7054253,-79.4675674
2014,Auto Theft,Downsview-Roding-CFB (26),43.7410851,-79.4855576
2014,Auto Theft,Wexford/Maryvale (119),43.7627296,-79.3023529
2014,Auto Theft,Brookhaven-Amesbury (30),43.7045593,-79.4771194
2014,Auto Theft,Glenfield-Jane Heights (25),43.7393913,-79.5132217
2014,Auto Theft,Morningside (135),43.7942657,-79.2011414
2014,Auto Theft,South Riverdale (70),43.662468,-79.3513565
2014,Auto Theft,Westminster-Branson (35),43.7819443,-79.4504242
2014,Auto Theft,West Humber-Clairville (1),43.6808167,-79.5928497
2014,Auto Theft,Markland Wood (12),43.6292915,-79.5798264
2014,Auto Theft,Oakridge (121),43.6969986,-79.2854004
2014,Auto Theft,West Humber-Clairville (1),43.689518,-79.5873032
2014,Auto Theft,Humber Summit (21),43.7598152,-79.5495529
2014,Auto Theft,Dorset Park (126),43.7658043,-79.2810745
2014,Auto Theft,Brookhaven-Amesbury (30),43.7006531,-79.4979935
2014,Auto Theft,West Humber-Clairville (1),43.7274551,-79.6218185
2014,Auto Theft,Yorkdale-Glen Park (31),43.7069931,-79.4585648
2014,Auto Theft,Islington-City Centre West (14),43.6212349,-79.5255051
2014,Auto Theft,Morningside (135),43.7889671,-79.2195053
2014,Auto Theft,Bedford Park-Nortown (39),43.7190208,-79.4268951
2014,Auto Theft,Lawrence Park South (103),43.7149467,-79.4072723
2014,Auto Theft,Kensington-Chinatown (78),43.6529465,-79.3980484
2014,Auto Theft,Niagara (82),43.6446495,-79.4043427
2014,Auto Theft,Clairlea-Birchmount (120),43.7038231,-79.2938232
2014,Auto Theft,Newtonbrook East (50),43.7816391,-79.4160004
2014,Auto Theft,Wexford/Maryvale (119),43.7468262,-79.2879639
2014,Auto Theft,West Humber-Clairville (1),43.6808167,-79.5928497
2014,Auto Theft,Junction Area (90),43.6625443,-79.4708252
2014,Auto Theft,Cabbagetown-South St.James Town (71),43.6702614,-79.3704071
2014,Auto Theft,Clairlea-Birchmount (120),43.7021332,-79.2712784
2014,Auto Theft,Dorset Park (126),43.7554092,-79.277153
2014,Auto Theft,Woburn (137),43.7682037,-79.2477722
2014,Auto Theft,Church-Yonge Corridor (75),43.6486282,-79.3738632
2014,Auto Theft,Willowdale East (51),43.7656593,-79.4119949
2014,Auto Theft,Roncesvalles (86),43.6429634,-79.436264
2014,Auto Theft,West Humber-Clairville (1),43.6865616,-79.5994186
2014,Auto Theft,West Humber-Clairville (1),43.6865616,-79.5994186
2014,Auto Theft,Agincourt South-Malvern West (128),43.777256,-79.2855606
2014,Auto Theft,Little Portugal (84),43.6449165,-79.4280548
2014,Auto Theft,Clanton Park (33),43.7461662,-79.4471207
2014,Auto Theft,Markland Wood (12),43.6342049,-79.5625153
2014,Auto Theft,Kingsview Village-The Westway (6),43.6974297,-79.5451584
2014,Auto Theft,Willowridge-Martingrove-Richview (7),43.6768417,-79.5642166
2014,Auto Theft,West Humber-Clairville (1),43.7181282,-79.5990524
2014,Auto Theft,Milliken (130),43.8310471,-79.2751923
2014,Auto Theft,Highland Creek (134),43.7929726,-79.185257
2014,Auto Theft,Downsview-Roding-CFB (26),43.7270813,-79.5227432
2014,Auto Theft,Black Creek (24),43.7733574,-79.5251846
2014,Auto Theft,Glenfield-Jane Heights (25),43.7467422,-79.5264206
2014,Auto Theft,Eglinton East (138),43.7416115,-79.2326126
2014,Auto Theft,Eglinton East (138),43.7423668,-79.2485046
2014,Auto Theft,Eglinton East (138),43.7423668,-79.2485046
2014,Auto Theft,Lawrence Park North (105),43.7243881,-79.4056091
2014,Auto Theft,Rosedale-Moore Park (98),43.6787758,-79.3855667
2014,Auto Theft,York University Heights (27),43.7572327,-79.4916916
2014,Auto Theft,Danforth (66),43.6854057,-79.3140869
2014,Auto Theft,Rockcliffe-Smythe (111),43.6713829,-79.4883881
2014,Auto Theft,Oakridge (121),43.6986237,-79.2705994
2014,Auto Theft,Oakridge (121),43.6986237,-79.2705994
2014,Auto Theft,Eringate-Centennial-West Deane (11),43.6705132,-79.5661469
2014,Auto Theft,Humbermede (22),43.7461166,-79.5396423
2014,Auto Theft,York University Heights (27),43.7622452,-79.5005188
2014,Auto Theft,West Humber-Clairville (1),43.6969604,-79.5926971
2014,Auto Theft,Woodbine Corridor (64),43.6805153,-79.3138962
2014,Auto Theft,Clairlea-Birchmount (120),43.7070007,-79.2681274
2014,Auto Theft,Dorset Park (126),43.7599525,-79.2758408
2014,Auto Theft,Downsview-Roding-CFB (26),43.7209167,-79.5086365
2014,Auto Theft,West Humber-Clairville (1),43.7181282,-79.5990524
2014,Auto Theft,Islington-City Centre West (14),43.632122,-79.5447006
2014,Auto Theft,Lansing-Westgate (38),43.7466087,-79.4229431
2014,Auto Theft,Eglinton East (138),43.7345314,-79.2581024
2014,Auto Theft,Casa Loma (96),43.6768036,-79.4122314
2014,Auto Theft,York University Heights (27),43.7604256,-79.4873352
2014,Auto Theft,Weston-Pellam Park (91),43.6684875,-79.4523697
2014,Auto Theft,Humber Summit (21),43.7506523,-79.5490723
2014,Auto Theft,Thistletown-Beaumond Heights (3),43.7369156,-79.5646286
2014,Auto Theft,Steeles (116),43.8089447,-79.3161392
2014,Auto Theft,Steeles (116),43.8089447,-79.3161392
2014,Auto Theft,Steeles (116),43.8089447,-79.3161392
2014,Auto Theft,Clanton Park (33),43.7339363,-79.450325
2014,Auto Theft,Don Valley Village (47),43.7758369,-79.3437195
2014,Auto Theft,Princess-Rosethorn (10),43.6630554,-79.5526962
2014,Auto Theft,Etobicoke West Mall (13),43.6384354,-79.5609207
2014,Auto Theft,South Riverdale (70),43.6516495,-79.3377533
2014,Auto Theft,Trinity-Bellwoods (81),43.6505013,-79.4149475
2014,Auto Theft,York University Heights (27),43.7598305,-79.4900818
2014,Auto Theft,Kingsview Village-The Westway (6),43.7013054,-79.5533905
2014,Auto Theft,Newtonbrook East (50),43.7954788,-79.4194183
2014,Auto Theft,Dovercourt-Wallace Emerson-Junction (93),43.6613579,-79.4535294
2014,Auto Theft,Islington-City Centre West (14),43.6182175,-79.5576706
2014,Auto Theft,Oakwood Village (107),43.6872749,-79.4468231
2014,Auto Theft,Brookhaven-Amesbury (30),43.6994324,-79.4759674
2014,Auto Theft,Islington-City Centre West (14),43.632122,-79.5447006
2014,Auto Theft,West Humber-Clairville (1),43.7138481,-79.5811157
2014,Auto Theft,Weston (113),43.7045479,-79.5283203
2014,Auto Theft,West Humber-Clairville (1),43.6867599,-79.5955658
